uid,url,movie_name,movie_Image,genre,release_date,grade,main_cast,director,critics_rating,cast,crew,producer,crew_roles,critics_review,story,audience_rating,genre2,release_year,main_cast2,director2,cast2,crew2,story_brief
a3dbc2d5-3496-11eb-8950-780cb88b6f04,https://www.filmibeat.com/telugu/movies/7-rojullo.html,7 rojullo,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/7-rojullo-12376.jpg,Drama,4-Jan-13,U,"Rajeswari, Paru Uma",uma kanth,2,"Rajeswari, Paru Uma, Teja Sajja","Uma Kanth, Kishori Basireddy, Anu Malik",Kishori Basireddy,Director Producer Music Director,[],"7 Rojullo is a Telugu drama movie, directed by Uma Kanth. The cast of 7 Rojullo includes Rajeswari,Paru Uma.",che,drama,2013,rajeswari  paruuma,umakanth,rajeswari  paruuma  tejasajja,umakanth  kishoribasireddy  anumalik,rojullo telugu drama movi direct uma kanth cast rojullo includ rajeswari paru uma
a445eebd-3496-11eb-b025-780cb88b6f04,https://www.filmibeat.com/telugu/movies/kaliyuga-daivam.html,kaliyuga daivam,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/kaliyuga-daivam-12377.jpg,Drama,4-Jan-13,U,"Vidhaarth, Manikandan",k r manimuthu,2,"Vidhaarth, Manikandan, Udhayathara, Delhi Ganesh, Alex, Vadivukkarasi, Shivasankar Master","K R Manimuthu, C V P Narayan, Vasanthamani",C V P Narayan,Director Producer Music Director,[],"Kaliyuga Daivam is a Telugu drama movie, directed by K R Manimuthu. The cast of Kaliyuga Daivam includes Vidhaarth,Manikandan.",che,drama,2013,vidhaarth  manikandan,krmanimuthu,vidhaarth  manikandan  udhayathara  delhiganesh  alex  vadivukkarasi  shivasankarmaster,krmanimuthu  cvpnarayan  vasanthamani,kaliyuga daivam telugu drama movi direct manimuthu cast kaliyuga daivam includ vidhaarth manikandan
a4e4963e-3496-11eb-a201-780cb88b6f04,https://www.filmibeat.com/telugu/movies/oke-oka-chance.html,oke oka chance,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/oke-oka-chance-12112.jpg,Drama,23-Feb-13,,"Dilip Kumar, Nishasha",welding srinu,2.5,"Dilip Kumar, Nishasha, Nagendra Babu, Babloo, Kondavalasa, Chalapathi Rao, Suman Shetty, Hemachandra","Welding Srinu, Lokesh Kanikineni, Ramana Kasuri, Sri Krishna",Lokesh Kanikineni,Director/Lyricst/Singer Producer Music Director Singer Singer,[],"Oke Oka Chance is a Telugu drama movie, directed by Welding Srinu. The cast of Oke Oka Chance includes Dilip Kumar,Nishasha.",che,drama,2013,dilipkumar  nishasha,weldingsrinu,dilipkumar  nishasha  nagendrababu  babloo  kondavalasa  chalapathirao  sumanshetty  hemachandra,weldingsrinu  lokeshkanikineni  ramanakasuri  srikrishna,oke oka chanc telugu drama movi direct weld srinu cast oke oka chanc includ dilip kumar nishasha
a58511db-3496-11eb-80ca-780cb88b6f04,https://www.filmibeat.com/telugu/movies/chaduvukune-rojullo.html,chaduvukune rojullo,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/chaduvukune-rojullo-12536.jpg,Romance,22-Feb-13,U/A,"Vivek, Mallika Suvarna",narendra babu k,2,"Vivek, Mallika Suvarna","Narendra Babu K, B Hanumayya, V Perayya, Jeevith Krishna",B Hanumayya,Director Producer Producer Music Director,[],"Chaduvukune Rojullo is a Telugu romance movie, directed by Narendra Babu K. The cast of Chaduvukune Rojullo includes Vivek,Mallika Suvarna.",3.25,romance,2013,vivek  mallikasuvarna,narendrababuk,vivek  mallikasuvarna,narendrababuk  bhanumayya  vperayya  jeevithkrishna,chaduvukun rojullo telugu romanc movi direct narendra babu cast chaduvukun rojullo includ vivek mallika suvarna
a5dceff2-3496-11eb-89b1-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ee-rojullo-romantic-crime-story.html,ee rojullo romantic crime story,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ee-rojullo-romantic-crime-story-12487.jpg,"Romance, Thriller",22-Feb-13,,"Kiran Kumar, Liza",santhosh,2,"Kiran Kumar, Liza","Santhosh, Pramod Kumar, GK Naidu",Pramod Kumar,Director Producer Music Director,[],"Ee Rojullo Romantic Crime Story is a Telugu romance movie, directed by Santhosh. The cast of Ee Rojullo Romantic Crime Story includes Kiran Kumar,Liza.",4,romance thriller,2013,kirankumar  liza,santhosh,kirankumar  liza,santhosh  pramodkumar  gknaidu,rojullo romant crime stori telugu romanc movi direct santhosh cast rojullo romant crime stori includ kiran kumar liza
a65a0735-3496-11eb-897a-780cb88b6f04,https://www.filmibeat.com/telugu/movies/jollyga-enjoy-cheddam.html,jollyga enjoy cheddam,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/jollyga-enjoy-cheddam-11292.jpg,Romance,22-Feb-13,,"Rakshit, Raj Kamal",cherukuri samba siva rao,2,"Rakshit, Raj Kamal, Neha, Posani Krishna Murali","Cherukuri Samba Siva Rao, Peddi Subba Rao, Kuna Praveen Kumar",Peddi Subba Rao,Director Producer Music Director,[],"Jollyga Enjoy Cheddam is a Telugu romance movie, directed by Cherukuri Samba Siva Rao. The cast of Jollyga Enjoy Cheddam includes Rakshit,Raj Kamal.",5,romance,2013,rakshit  rajkamal,cherukurisambasivarao,rakshit  rajkamal  neha  posanikrishnamurali,cherukurisambasivarao  peddisubbarao  kunapraveenkumar,jollyga enjoy cheddam telugu romanc movi direct cherukuri samba siva rao cast jollyga enjoy cheddam includ rakshit raj kamal
a6cb8587-3496-11eb-a928-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ade-nuvvu-ade-nenu.html,ade nuvvu ade nenu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ade-nuvvu-ade-nenu-4649.jpg,Romance,22-Feb-13,,"Shashank, Arya Menon",srinivas,2,"Shashank, Arya Menon, Gayatri, Ranganath, M.S.Narayana, Ali, Melkote, Duvvasi Mohan, Jayasurya","Srinivas, John Baptist, Mohan Sithara, Kaluva Krishna Sai",John Baptist,Director Producer Music Director Lyricst Lyricst,[],"Adhe Nuvvu Adhe Nenu is a poetic love story with emotional family drama. This is a complete family entertainer and also has a good message for the youth. Sashank and Arya Menon (Chak De India fame) playing the lead roles and It is a complete commercial film with elements like music, dances, cinematography, entertainment, fights and an interesting screenplay.",5,romance,2013,shashank  aryamenon,srinivas,shashank  aryamenon  gayatri  ranganath  m . s . narayana  ali  melkote  duvvasimohan  jayasurya,srinivas  johnbaptist  mohansithara  kaluvakrishnasai,adh nuvvu adh nenu poetic love stori emot famili drama complet famili entertain also good messag youth sashank arya menon chak india fame play lead role complet commerci film element like music danc cinematographi entertain fight interest screenplay
a7699005-3496-11eb-b97e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/jabardasth.html,jabardasth,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/jabardasth-12266.jpg,Romance,22-Feb-13,U/A,"Siddharth Narayan, Samantha Akkineni",nandini reddy,3,"Siddharth Narayan, Samantha Akkineni, Nithya Menen, Srihari, Sunil, Vennela Kishore, Thagubothu Ramesh, Ramajogaya Sastry","Nandini Reddy, Bellamkonda Suresh, Thaman S, Sreshta",Bellamkonda Suresh,Director Producer Music Director Lyricst Lyricst,"['Exactly a year after the release of his last movie Love Failure, actor Siddharth has made a grand comeback with his latest outing Jabardasth, which is released as Dum Dum Pee Pee in Tamil. Sid has teamed up with Samantha and Nithya Menon for this m..']","Jabardasth is a romantic comedy movie in which, Bairraju (Siddharth) is a smart and fun-loving guy, who falls in love with Shreya (Samantha), but a situation leads to their break-up. After the split, they start separate event management companies. Here enters drama artist Saraswati (Nithya Menon), who joins his new business team. What happens next will form the crux of the story.Director Nandini Reddy's engaging screenplay and funny dialogues and one-liners, SS Thaman's music, good picturisation, rib-tickling comedy sequences, beautiful costumes and art work are other highlights of the film.",3.25,romance,2013,siddharthnarayan  samanthaakkineni,nandinireddy,siddharthnarayan  samanthaakkineni  nithyamenen  srihari  sunil  vennelakishore  thagubothuramesh  ramajogayasastry,nandinireddy  bellamkondasuresh  thamans  sreshta,jabardasth romant comedi movi bairraju siddharth smart guy fall love shreya samantha situat lead split start separ event manag compani enter drama artist saraswati nithya menon join new busi team happen next form crux stori director nandini reddi engag screenplay funni dialogu thaman music good picturis comedi sequenc beauti costum art work highlight film
a7d89e55-3496-11eb-8a08-780cb88b6f04,https://www.filmibeat.com/telugu/movies/jumbo-crime-story.html,jumbo crime story,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/jumbo-crime-story-12513.jpg,"Action, Comedy",15-Feb-13,,"Krishnudu, Ramya",premchand,2,"Krishnudu, Ramya, Ravi Kiran, Vishnu Priya","Premchand, M Surya Kamal, Sahini Srinivas",M Surya Kamal,Director Producer Music Director,[],"Jumbo Crime Story is a Telugu action movie, directed by Premchand. The cast of Jumbo Crime Story includes Krishnudu,Ramya.",che,action comedy,2013,krishnudu  ramya,premchand,krishnudu  ramya  ravikiran  vishnupriya,premchand  msuryakamal  sahinisrinivas,jumbo crime stori telugu action movi direct premchand cast jumbo crime stori includ krishnudu ramya
a83c14c3-3496-11eb-ae94-780cb88b6f04,https://www.filmibeat.com/telugu/movies/chammak-challo.html,chammak challo,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/chammak-challo-11225.jpg,Romance,15-Feb-13,U/A,"Varun Sandesh, Sanchita Padukone",neelakanta,2.5,"Varun Sandesh, Sanchita Padukone, Catherine Tresa, Vennela Kishore, Srinivas Avasarala, Sayaji Shinde, Chinmayi Ghatrazu, Brahmaji, Surekha Vani, Sirasri","Neelakanta, DS Rao, Kiran Varanasi, Ananth Sriram",DS Rao,Director Producer Music Director/Lyricst/Singer Lyricst Lyricst,"[""National Award winning director G Neelakanta Reddy's last venture Virodhi was a critically acclaimed and also bagged a few awards, but it did an average business at the Box Office. Now, the director is back with his latest movie Chammak Challo s..""]","Chammak Challo is a romance drama with lot of commercial elements. Varun Sandesh's performance is the major attraction in the film. Kiran Varanasi's music, Ranganath Gogineni's beautiful picturisation, Neelakanta Reddy's script and Bramhaji's comedy timing are its other highlights. But its one big drawback is its slow-paced narration, which will mar the interest of the viewers.The title cards rolling with all famous love story scenes at background looks an interesting idea and it sets the mood to enjoy the romance drive. The first few minutes in the first half, which has three romantic songs, are quite interesting with Varun's introduction, Brahmaji's comedy, but this interest does not last long as the romantic moments between Varun and Sanchita turns disgusting journey for the viewers.After the interval bang, the story shifts to Bangalore, where Varun finds a job. Vennela Kishore tickles your funny bones in the second half, but that is not enough to bring back viewers' lost interest as the slow narration continues in the second hour too. There are some scenes like Varun chasing Catherine and Varun-Sanchita fight, which look silly and one can not stop asking whether these scenes are directed by a National Award winning director like G Neelakanta Reddy.Kishore (Srinivas Avasarala) is a wannabe filmmaker, who is on a look out for a fresh story. Professor Apparao Aggarwal (Shayaji Shinde) lets him know about the love story of Shyam (Varun Sandesh) and Anshu (Sanchitha Padukone), who get engaged later. But hell breaks loose when Shyam falls in love with Sunaina. What happens next will form the crux of the story.",3.5,romance,2013,varunsandesh  sanchitapadukone,neelakanta,varunsandesh  sanchitapadukone  catherinetresa  vennelakishore  srinivasavasarala  sayajishinde  chinmayighatrazu  brahmaji  surekhavani  sirasri,neelakanta  dsrao  kiranvaranasi  ananthsriram,chammak challo romanc drama lot commerci element varun sandesh perform major attract film kiran varanasi music ranganath gogineni beauti picturis neelakanta reddi script bramhaji comedi time highlight one big drawback narrat mar interest viewer titl card roll famou love stori scene background look interest idea set mood enjoy romanc drive first minut first half three romant song quit interest varun introduct brahmaji comedi interest last long romant moment varun sanchita turn disgust journey viewer interv bang stori shift bangalor varun find job vennela kishor tickl funni bone second half enough bring back viewer lost interest slow narrat continu second hour scene like varun chase catherin fight look silli one stop ask whether scene direct nation award win director like neelakanta reddi kishor sriniva avasarala wannab filmmak look fresh stori professor apparao aggarw shayaji shind let know love stori shyam varun sandesh anshu sanchitha padukon get engag later hell break loos shyam fall love sunaina happen next form crux stori
a8d23152-3496-11eb-b35e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/david.html,david,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/david-12442.jpg,"Action, Drama",15-Feb-13,U/A,"Vikram, Jeeva",bejoy nambiar,2,"Vikram, Jeeva, Lara Dutta, Tabu, Isha Sharvani, Nassar, Sheetal Menon, John Vijay, Rohini Hattangadi, Prashant Pillai","Bejoy Nambiar, Reliance Entertainments, Anirudh Ravichander, Bramfatura",Reliance Entertainments,Director Producer Music Director Music Director Music Director,[],"David is an multi-starrer movie in which, Vikram and Jeeva are coming together for the first time. The movie is directed by Bollywood director Bejoy Nambiar. Reliance Enteretainment producing this movie. Songs and trailer were reached the fans well and fans were expected to watch the movie. David movie Songs were done by different music directors.Story revolves around two persons who has same name ""David"". Vikram plays a fisherman and Jeeva plays a guitarist. Here Nasar plays a Church father role he take care of Jeeva. Nasar faces some political problems and Jeeva struggles to get out of him from the problem.Vikram loves Isha Sharvani who is duf and dumb, he lose his love with her. Tabu plays friend role with Vikram. Different cinematography by two cinematographer, technically the movie will show new experience to the fans. The most interesting is to see how Screenplay connects the two different plots.",3.25,action drama,2013,vikram  jeeva,bejoynambiar,vikram  jeeva  laradutta  tabu  ishasharvani  nassar  sheetalmenon  johnvijay  rohinihattangadi  prashantpillai,bejoynambiar  relianceentertainments  anirudhravichander  bramfatura,david movi vikram jeeva come togeth first time movi direct bollywood director bejoy nambiar relianc enteretain produc movi song trailer reach fan well fan expect watch movi david movi song done differ music director stori revolv around two person name david vikram play fisherman jeeva play guitarist nasar play church father role take care jeeva nasar face polit problem jeeva struggl get problem vikram love isha sharvani duf dumb lose love tabu play friend role vikram differ cinematographi two cinematograph technic movi show new experi fan interest see screenplay connect two differ plot
a9c29bab-3496-11eb-903e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/pizza.html,pizza,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/pizza-12198.jpg,Thriller,15-Feb-13,U/A,"Vijay Sethupathi, Remya Nambeesan",karthik subbaraj,3,"Vijay Sethupathi, Remya Nambeesan, Veera Santhanam, Jayakumar","Karthik Subbaraj, Suresh Kondeti, Santhosh Narayanan",Suresh Kondeti,Director Producer Music Director,"[""Karthik Subbaraj's debut directorial venture Pizza starring Vijay Sethupathi and Remya Nambeeshan in leads, is a Tamil suspense thriller, which has been critically acclaimed movie, besides being a big success at the TN Box Office. Now, the makers o..""]","Pizza movie is a dubbed version of Tamil movie Pizza and its a romantic thriller movie about how a pizza delivery boy - Michael played by Vijay Sethupathi lands in a mysterious circumstance and how it works a dramatic change in his life.He will be in a live-in relationship with his high school sweetheart Anu, Ramya Nambeesan, who is an aspiring fiction writer, specifically of the horror genre that she follows very intently.Things begin to take a ugly turn for Michael, first with the unexpected pregnancy of Anu that forces him into wedlock and then with a routine late evening delivery.Karthik Subbaraj directed this thriller movie. Suresh Kondeti bagged the dubbing rights and releasing in Telugu.",3.25,thriller,2013,vijaysethupathi  remyanambeesan,karthiksubbaraj,vijaysethupathi  remyanambeesan  veerasanthanam  jayakumar,karthiksubbaraj  sureshkondeti  santhoshnarayanan,pizza movi dub version tamil movi pizza romant thriller movi pizza deliveri boy michael play vijay sethupathi land mysteri circumst work dramat chang life relationship high school sweetheart anu ramya nambeesan aspir fiction writer specif horror genr follow intent thing begin take ugli turn michael first unexpect pregnanc anu forc wedlock routin late even deliveri karthik subbaraj direct thriller movi suresh kondeti bag dub right releas telugu
abbe4aa5-3496-11eb-a1dd-780cb88b6f04,https://www.filmibeat.com/telugu/movies/okkadine.html,okkadine,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/okkadine-11251.jpg,"Action, Romance",14-Feb-13,U/A,"Nara Rohit, Nithya Menen",srinivas raga,2.5,"Nara Rohit, Nithya Menen, Nagendra Babu, Kota Srinivasa Rao, M.S.Narayana, Chandra Mohan, Brahmanandam, Sudha, Krishna Chaitanya","Srinivas Raga, C V Reddy, Karthik, Ramajogaya Sastry",C V Reddy,Director Producer Music Director/Singer Lyricst Lyricst,"[""Producer CV Reddy's Okkadine starring Nara Rohit and Nithya Menon in leads, is one of the most-hyped Telugu movies. Directed by Katha fame Srinivas Raga, the film was to release in November 2012, but got delayed nearly three months for some unkn..""]","Okkadine is a romance-action flick, and Nara Rohit's performance and Nithya Menon's glamour are the main highlights of the film. Karthik's music, Andrew Babu's cinematography, Srinivas Raga's screenplay, Ali-Brahmanandam-Srinivasreddy's comedy, Chintapalli Ramana's dialogues and Nagendra's art direction are its other attractions. The dragging narration is its biggest drawback. The movie is a youthful family entertainer, which expounds love and familial affection with reference to the contemporary living. The first half of the movie has three songs, few comedy sequences and has no fights. It is very slow and dragging in parts, but the unexpected and paranormal twist just before the interval bang sets your mood for an interesting ride. When you are thinking that the movie would head in a brisk pace in the second half, it resumes the same snail pace after some time and due to some tragic and flashback sequences. Even the climax fails to bring a smile on the face of the viewers, who walk out of theatre in annoyed state of mind. The second hour of the film has two songs and a few fight and comedy sequences. The director has chosen a good subject, which might have impressed family audience if he had executed it on with fast-paced narration.",che,action romance,2013,nararohit  nithyamenen,srinivasraga,nararohit  nithyamenen  nagendrababu  kotasrinivasarao  m . s . narayana  chandramohan  brahmanandam  sudha  krishnachaitanya,srinivasraga  cvreddy  karthik  ramajogayasastry,okkadin flick nara rohit perform nithya menon glamour main highlight film karthik music andrew babu cinematographi sriniva raga screenplay comedi chintap ramana dialogu nagendra art direct attract drag narrat biggest drawback movi youth famili entertain expound love famili affect refer contemporari live first half movi three song comedi sequenc fight slow drag part unexpect paranorm twist interv bang set mood interest ride think movi would head brisk pace second half resum snail pace time due tragic flashback sequenc even climax fail bring smile face viewer walk theatr annoy state mind second hour film two song fight comedi sequenc director chosen good subject might impress famili audienc execut narrat
ae255fc4-3496-11eb-a87e-780cb88b6f04,https://www.filmibeat.com/telugu/movies/love-ante.html,love ante,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/love-ante-11951.jpg,"Action, Romance",14-Feb-13,,"N Venkat Reddy, Geetha",n venkat reddy,3,"N Venkat Reddy, Geetha, L.B.Sriram, Kota Shankar Rao, Thagubothu Ramesh","N Venkat Reddy, Srikoti",Srikoti,Director/Producer Music Director,[],"Love Ante is a Telugu action movie, directed by N Venkat Reddy. The cast of Love Ante includes N Venkat Reddy,Geetha.",che,action romance,2013,nvenkatreddy  geetha,nvenkatreddy,nvenkatreddy  geetha  l . b . sriram  kotashankarrao  thagubothuramesh,nvenkatreddy  srikoti,love ant telugu action movi direct venkat reddi cast love ant includ venkat reddi geetha
b05e141f-3496-11eb-a9ec-780cb88b6f04,https://www.filmibeat.com/telugu/movies/nakili.html,nakili,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/nakili-12067.jpg,Thriller,9-Feb-13,,"Vijay Antony, Siddharth Venugopal",shankar,3,"Vijay Antony, Siddharth Venugopal, Rupa Manjeri, Anuya Bhagvath, Vibha Natarajan, Bhuvana Chandra","Shankar, M Rajasekhar, Chinnababu Arigela, Vijay Antony",M Rajasekhar,Director Producer Producer Music Director/Singer Lyricst,[],Nakili is a dubbed verision of Tamil movie Naan. Its a crime thriller movie directed by Jeeva Shankar starring composer Vijay Antony in the lead role. Siddharth Venugopal will be seen in another important role along with Rupa Manjari in female lead.,4.75,thriller,2013,vijayantony  siddharthvenugopal,shankar,vijayantony  siddharthvenugopal  rupamanjeri  anuyabhagvath  vibhanatarajan  bhuvanachandra,shankar  mrajasekhar  chinnababuarigela  vijayantony,nakili dub veris tamil movi naan crime thriller movi direct jeeva shankar star compos vijay antoni lead role siddharth venugop seen anoth import role along rupa manjari femal lead
